21724,13,0,Św.Gertrudy
21724,3,1,Starowiślna
21724,24,1,Wesele
21724,5,0,Bratysławska
21724,8,1,Teatr Bagatela
21724,3,2,Dworzec Towarowy
21724,6,0,Piaski Nowe
21724,13,1,Podgórze SKA
21724,11,0,Cmentarz Podgórski
21724,9,0,Os.Złotego Wieku
21729,21,0,Piasta Kołodzieja
21729,22,0,Borsucza
21729,11,0,Smolki
21729,1,0,Jubilat
21729,8,0,Filharmonia
21729,10,0,Wawel
21729,1,0,Plac Wszystkich Świętych
21729,1,0,Starowiślna
21729,24,0,Batorego
21729,20,0,Teatr Bagatela
21729,52,0,Dworzec Główny
21729,24,0,Piaski Nowe
21729,9,0,Kabel
21729,13,0,Prokocim Szpital
21729,24,0,Kabel
21729,3,0,Dworcowa
21729,50,1,Gromadzka
21729,20,0,Zabłocie
